305694.320,6188018.260,1000.0
305699.208,6188003.832,1000.0
305699.657,6188002.767,1000.0
305700.263,6188001.876,1000.0
305700.908,6188001.015,1000.0
305702.085,6188000.022,1000.0
305703.076,6187999.365,1000.0
305703.941,6187999.056,1000.0
305706.089,6187998.716,1000.0
305708.026,6187998.898,1000.0
305710.180,6187999.878,1000.0
305712.212,6188001.449,1000.0
305714.031,6188003.505,1000.0
305715.331,6188005.337,1000.0
305716.300,6188007.148,1000.0
305717.137,6188008.980,1000.0
305725.374,6188032.643,1000.0
